January 7, 2025 > 16:23:04 | INFO | id = 2, operation = add_expens, status = True, for_user_id = 2, value = 400, pepose = string
January 10, 2025 > 15:23:12 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 15:23:12 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 15:23:12 | DEBUG | Получение списка платежей
January 10, 2025 > 15:23:12 | ERROR | id = 2, operation = get_budget, status = Server error - cannot access local variable 'query' where it is not associated with a value
January 10, 2025 > 15:28:00 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 15:28:00 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 15:28:00 | DEBUG | Получение списка платежей
January 10, 2025 > 15:28:00 | DEBUG | Данные платежей успешно получены: [RealDictRow({'pay_id': 68, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 200.0, 'version_id': 1}), RealDictRow({'pay_id': 69, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 400.0, 'version_id': 4}), RealDictRow({'pay_id': 70, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 600.0, 'version_id': 5}), RealDictRow({'pay_id': 71, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 800.0, 'version_id': 6}), RealDictRow({'pay_id': 72, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1000.0, 'version_id': 10}), RealDictRow({'pay_id': 73, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1200.0, 'version_id': 11}), RealDictRow({'pay_id': 74, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1400.0, 'version_id': 12}), RealDictRow({'pay_id': 75, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1600.0, 'version_id': 13}), RealDictRow({'pay_id': 76, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1800.0, 'version_id': 14}), RealDictRow({'pay_id': 77, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1800.0, 'version_id': 15}), RealDictRow({'pay_id': 78, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2000.0, 'version_id': 16}), RealDictRow({'pay_id': 79, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2200.0, 'version_id': 17}), RealDictRow({'pay_id': 80, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2200.0, 'version_id': 18}), RealDictRow({'pay_id': 81, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2400.0, 'version_id': 19}), RealDictRow({'pay_id': 82, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2600.0, 'version_id': 20}), RealDictRow({'pay_id': 83, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2600.0, 'version_id': 21}), RealDictRow({'pay_id': 84, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2800.0, 'version_id': 22}), RealDictRow({'pay_id': 85, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 3000.0, 'version_id': 23}), RealDictRow({'pay_id': 86, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 3200.0, 'version_id': 24})]
January 10, 2025 > 15:28:00 | DEBUG | Получение списка расходов
January 10, 2025 > 15:28:00 | DEBUG | Ошибка при получении трат: ОШИБКА:  мусорное содержимое после числовой константы (примерное положение: "78ORDER")
LINE 5: ...e.for_user_id = u2.user_id) WHERE e.version_id <= 78ORDER BY...
                                                             ^

January 10, 2025 > 15:28:00 | INFO | id = 2, operation = get_budget, status = succes
January 10, 2025 > 15:28:13 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 15:28:13 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 15:28:13 | DEBUG | Получение списка платежей
January 10, 2025 > 15:28:13 | DEBUG | Данные платежей успешно получены: [RealDictRow({'pay_id': 68, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 200.0, 'version_id': 1}), RealDictRow({'pay_id': 69, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 400.0, 'version_id': 4}), RealDictRow({'pay_id': 70, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 600.0, 'version_id': 5}), RealDictRow({'pay_id': 71, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 800.0, 'version_id': 6}), RealDictRow({'pay_id': 72, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1000.0, 'version_id': 10}), RealDictRow({'pay_id': 73, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1200.0, 'version_id': 11}), RealDictRow({'pay_id': 74, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1400.0, 'version_id': 12}), RealDictRow({'pay_id': 75, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1600.0, 'version_id': 13}), RealDictRow({'pay_id': 76, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1800.0, 'version_id': 14}), RealDictRow({'pay_id': 77, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1800.0, 'version_id': 15}), RealDictRow({'pay_id': 78, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2000.0, 'version_id': 16}), RealDictRow({'pay_id': 79, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2200.0, 'version_id': 17}), RealDictRow({'pay_id': 80, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2200.0, 'version_id': 18}), RealDictRow({'pay_id': 81, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2400.0, 'version_id': 19}), RealDictRow({'pay_id': 82, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2600.0, 'version_id': 20}), RealDictRow({'pay_id': 83, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2600.0, 'version_id': 21}), RealDictRow({'pay_id': 84, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2800.0, 'version_id': 22}), RealDictRow({'pay_id': 85, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 3000.0, 'version_id': 23}), RealDictRow({'pay_id': 86, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 3200.0, 'version_id': 24})]
January 10, 2025 > 15:28:13 | DEBUG | Получение списка расходов
January 10, 2025 > 15:28:13 | DEBUG | Ошибка при получении трат: ОШИБКА:  мусорное содержимое после числовой константы (примерное положение: "90ORDER")
LINE 5: ...e.for_user_id = u2.user_id) WHERE e.version_id <= 90ORDER BY...
                                                             ^

January 10, 2025 > 15:28:13 | INFO | id = 2, operation = get_budget, status = succes
January 10, 2025 > 15:30:10 | DEBUG | Получение роли пользователя с ID: 2
January 10, 2025 > 15:30:10 | DEBUG | Роль пользователя успешно получена: ('super admin',)
January 10, 2025 > 15:30:10 | DEBUG | Получение списка платежей
January 10, 2025 > 15:30:10 | DEBUG | Данные платежей успешно получены: [RealDictRow({'pay_id': 68, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 200.0, 'version_id': 1}), RealDictRow({'pay_id': 69, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 400.0, 'version_id': 4}), RealDictRow({'pay_id': 70, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 600.0, 'version_id': 5}), RealDictRow({'pay_id': 71, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 800.0, 'version_id': 6}), RealDictRow({'pay_id': 72, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1000.0, 'version_id': 10}), RealDictRow({'pay_id': 73, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1200.0, 'version_id': 11}), RealDictRow({'pay_id': 74, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1400.0, 'version_id': 12}), RealDictRow({'pay_id': 75, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1600.0, 'version_id': 13}), RealDictRow({'pay_id': 76, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1800.0, 'version_id': 14}), RealDictRow({'pay_id': 77, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 1800.0, 'version_id': 15}), RealDictRow({'pay_id': 78, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2000.0, 'version_id': 16}), RealDictRow({'pay_id': 79, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2200.0, 'version_id': 17}), RealDictRow({'pay_id': 80, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2200.0, 'version_id': 18}), RealDictRow({'pay_id': 81, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2400.0, 'version_id': 19}), RealDictRow({'pay_id': 82, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2600.0, 'version_id': 20}), RealDictRow({'pay_id': 83, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2600.0, 'version_id': 21}), RealDictRow({'pay_id': 84, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 2800.0, 'version_id': 22}), RealDictRow({'pay_id': 85, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 3000.0, 'version_id': 23}), RealDictRow({'pay_id': 86, 'values': 200.0, 'name_who_make': 'Akhmedshin Ratmir', 'name_for_make': 'Akhmedshin Ratmir', 'date_of_pay': datetime.date(2025, 1, 10), 'date_for_period': datetime.date(2025, 1, 10), 'summ': 3200.0, 'version_id': 24})]
January 10, 2025 > 15:30:10 | DEBUG | Получение списка расходов
